,highest_market_value_in_eur,Born,Age,npxG+xAG,G+A,PrgC,xAG,Ast,PrgP,90s,Min,Starts,PrgR,Rk,G+A-PK,market_value_in_eur
329,0.03862183939983329,0.7600000000000051,0.20833333333333337,0.4711111111111111,0.5,0.12195121951219512,0.136986301369863,0.09090909090909091,0.09897610921501707,0.6734104046242775,0.6741645244215937,0.7142857142857143,0.3181818181818182,0.22036905606813345,0.323699421965318,7000000
330,0.005279244234509586,0.9200000000000017,0.08333333333333337,0.013333333333333334,0.0,0.012195121951219513,0.0136986301369863,0.0,0.030716723549488054,0.05202312138728324,0.050771208226221075,0.02857142857142857,0.014462809917355372,0.22107877927608235,0.0,1000000
331,0.11086412892470132,0.7600000000000051,0.20833333333333337,0.11111111111111112,0.0,0.042682926829268296,0.0684931506849315,0.0,0.11262798634812286,0.25722543352601157,0.25610539845758357,0.19999999999999998,0.07644628099173553,0.2214336408800568,0.0,15000000
333,0.006390664073353709,0.8000000000000114,0.20833333333333337,0.08888888888888889,0.19230769230769232,0.06707317073170732,0.0410958904109589,0.18181818181818182,0.11262798634812286,0.2630057803468208,0.2615681233933162,0.2857142857142857,0.03925619834710744,0.22249822569198016,0.31791907514450873,250000
334,0.008057793831619895,0.8000000000000114,0.20833333333333337,0.08888888888888889,0.19230769230769232,0.06707317073170732,0.0410958904109589,0.18181818181818182,0.11262798634812286,0.2630057803468208,0.2615681233933162,0.2857142857142857,0.03925619834710744,0.22249822569198016,0.31791907514450873,400000
336,0.1386496248958044,0.8000000000000114,0.20833333333333337,0.08888888888888889,0.19230769230769232,0.06707317073170732,0.0410958904109589,0.18181818181818182,0.11262798634812286,0.2630057803468208,0.2615681233933162,0.2857142857142857,0.03925619834710744,0.22249822569198016,0.31791907514450873,25000000
337,0.1386496248958044,0.8000000000000114,0.20833333333333337,0.08888888888888889,0.19230769230769232,0.06707317073170732,0.0410958904109589,0.18181818181818182,0.11262798634812286,0.2630057803468208,0.2615681233933162,0.2857142857142857,0.03925619834710744,0.22249822569198016,0.31791907514450873,12000000
338,0.027507641011392057,0.8000000000000114,0.20833333333333337,0.08888888888888889,0.19230769230769232,0.06707317073170732,0.0410958904109589,0.18181818181818182,0.11262798634812286,0.2630057803468208,0.2615681233933162,0.2857142857142857,0.03925619834710744,0.22249822569198016,0.31791907514450873,5000000
339,0.2775771047513198,0.6400000000000006,0.375,0.02666666666666667,0.038461538461538464,0.024390243902439025,0.0,0.0,0.0,0.028901734104046242,0.029884318766066835,0.0,0.026859504132231406,0.22320794889992904,0.5549132947976879,27000000
340,0.2775771047513198,0.6400000000000006,0.375,0.10222222222222221,0.07692307692307693,0.07317073170731708,0.0273972602739726,0.0,0.006825938566552901,0.15317919075144507,0.15359897172236503,0.17142857142857143,0.07231404958677687,0.2235628105039035,0.10982658959537574,27000000
341,0.0002778549597110309,0.9200000000000017,0.04166666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032133676092544985,0.0,0.0,0.22391767210787794,0.0,100000
342,0.08863573214781885,0.480000000000004,0.5,0.40888888888888886,0.2692307692307693,0.5975609756097561,0.4383561643835616,0.18181818181818182,0.6928327645051194,0.930635838150289,0.9315552699228791,0.9428571428571428,0.1384297520661157,0.22533711852377575,0.1271676300578035,16000000
344,0.05529313698249514,0.6800000000000068,0.29166666666666674,0.13333333333333333,0.23076923076923078,0.3353658536585366,0.10273972602739725,0.18181818181818182,0.20477815699658702,0.43352601156069365,0.43412596401028275,0.39999999999999997,0.13636363636363635,0.22675656493967355,0.23121387283236997,9000000
345,0.09974993053626008,0.6800000000000068,0.29166666666666674,0.05777777777777778,0.0,0.012195121951219513,0.0136986301369863,0.0,0.10238907849829351,0.17341040462427745,0.17255784061696658,0.11428571428571428,0.026859504132231406,0.22817601135557133,0.0,12000000
346,0.16643512086690748,0.8000000000000114,0.20833333333333337,0.16,0.038461538461538464,0.2621951219512195,0.13013698630136986,0.09090909090909091,0.18771331058020477,0.338150289017341,0.33676092544987146,0.2571428571428571,0.121900826446281,0.2299503193754436,0.05202312138728324,27000000
347,0.01639344262295082,0.6800000000000068,0.29166666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.014450867052023121,0.013817480719794344,0.0,0.008264462809917356,0.23030518097941804,0.0,2500000
349,0.06640733537093638,0.4000000000000057,0.5833333333333333,0.1511111111111111,0.11538461538461539,0.06097560975609756,0.03424657534246575,0.09090909090909091,0.034129692832764506,0.33236994219653176,0.3332262210796915,0.34285714285714286,0.14049586776859505,0.23243435060326476,0.15028901734104047,2000000
351,0.02195054181717144,0.4000000000000057,0.5833333333333333,0.19111111111111112,0.19230769230769232,0.20121951219512196,0.1095890410958904,0.09090909090909091,0.32081911262798635,0.5433526011560694,0.5446658097686374,0.6857142857142857,0.16735537190082644,0.23314407381121366,0.15606936416184974,1800000
353,0.14976382328424565,0.4000000000000057,0.5833333333333333,0.008888888888888889,0.0,0.006097560975609756,0.00684931506849315,0.0,0.023890784982935155,0.09826589595375722,0.09897172236503855,0.05714285714285714,0.006198347107438017,0.23456352022711144,0.0,3000000
354,0.14976382328424565,0.4000000000000057,0.5833333333333333,0.0044444444444444444,0.0,0.0,0.0,0.0,0.04778156996587031,0.0953757225433526,0.0954370179948586,0.11428571428571428,0.006198347107438017,0.2349183818310859,0.0,3000000
355,0.08863573214781885,0.4000000000000057,0.5833333333333333,0.19555555555555557,0.2692307692307693,0.042682926829268296,0.0958904109589041,0.09090909090909091,0.06484641638225257,0.25144508670520227,0.2506426735218509,0.2571428571428571,0.09917355371900827,0.23598296664300925,0.26589595375722547,10000000
356,0.08863573214781885,0.4000000000000057,0.5833333333333333,0.14666666666666667,0.0,0.012195121951219513,0.04794520547945205,0.0,0.030716723549488054,0.15028901734104047,0.14910025706940874,0.14285714285714285,0.09090909090909091,0.2363378282469837,0.0,10000000
358,0.2775771047513198,0.6000000000000085,0.375,0.1822222222222222,0.11538461538461539,0.06097560975609756,0.02054794520547945,0.0,0.07508532423208192,0.2774566473988439,0.2769922879177378,0.22857142857142856,0.13636363636363635,0.2370475514549326,0.17919075144508673,15000000
359,0.666574048346763,0.6400000000000006,0.33333333333333326,0.3066666666666667,0.38461538461538464,0.6097560975609756,0.2534246575342466,0.4545454545454546,0.21843003412969283,0.37283236994219654,0.37146529562982006,0.39999999999999997,0.3285123966942149,0.23740241305890705,0.45086705202312144,60000000
360,0.015282022784106697,0.6000000000000085,0.375,0.022222222222222223,0.0,0.03048780487804878,0.02054794520547945,0.0,0.013651877133105802,0.03468208092485549,0.03502570694087403,0.0,0.022727272727272728,0.2377572746628815,0.0,2500000
361,0.015282022784106697,0.6000000000000085,0.375,0.035555555555555556,0.0,0.054878048780487805,0.04794520547945205,0.0,0.020477815699658702,0.0953757225433526,0.0947943444730077,0.11428571428571428,0.047520661157024795,0.23811213626685596,0.0,2500000
362,0.17754931925534873,0.480000000000004,0.5,0.18666666666666668,0.23076923076923078,0.12804878048780488,0.1506849315068493,0.2727272727272727,0.26621160409556316,0.43930635838150284,0.43798200514138813,0.42857142857142855,0.04132231404958678,0.23882185947480486,0.23121387283236997,9000000
364,0.09419283134203947,0.4000000000000057,0.5833333333333333,0.0,0.0,0.01829268292682927,0.0,0.0,0.05460750853242321,0.04335260115606936,0.04305912596401028,0.05714285714285714,0.002066115702479339,0.23953158268275374,0.0,4000000
365,0.04973603778827452,0.5600000000000023,0.41666666666666674,0.46222222222222226,0.5,0.2378048780487805,0.5205479452054794,0.7272727272727273,0.9897610921501706,0.8815028901734104,0.8817480719794344,0.8857142857142857,0.2024793388429752,0.24024130589070264,0.17341040462427745,9000000
366,0.17754931925534873,0.5600000000000023,0.45833333333333326,0.022222222222222223,0.0,0.006097560975609756,0.03424657534246575,0.0,0.05802047781569966,0.22254335260115607,0.22236503856041132,0.19999999999999998,0.004132231404958678,0.2405961674946771,0.0,17000000
367,0.17754931925534873,0.5600000000000023,0.45833333333333326,0.03111111111111111,0.0,0.006097560975609756,0.0,0.0,0.020477815699658702,0.06936416184971098,0.06844473007712082,0.05714285714285714,0.006198347107438017,0.24095102909865154,0.0,17000000
368,0.09419283134203947,0.6400000000000006,0.33333333333333326,0.10666666666666667,0.15384615384615385,0.1402439024390244,0.0410958904109589,0.18181818181818182,0.05460750853242321,0.2254335260115607,0.2249357326478149,0.17142857142857143,0.12603305785123967,0.241305890702626,0.2947976878612717,10000000
370,0.03306474020561267,0.5200000000000102,0.45833333333333326,0.35555555555555557,0.2692307692307693,0.12804878048780488,0.1095890410958904,0.09090909090909091,0.09215017064846416,0.508670520231214,0.5096401028277634,0.5428571428571428,0.2272727272727273,0.24378992193044716,0.23121387283236997,6000000
371,0.09419283134203947,0.4000000000000057,0.625,0.07555555555555556,0.038461538461538464,0.024390243902439025,0.0273972602739726,0.0,0.013651877133105802,0.15606936416184972,0.15552699228791775,0.17142857142857143,0.03305785123966942,0.24449964513839606,0.10982658959537574,1500000
372,0.1386496248958044,0.5200000000000102,0.5,0.4222222222222222,0.3076923076923077,0.43902439024390244,0.3013698630136986,0.5454545454545454,0.27986348122866894,0.3901734104046243,0.38881748071979433,0.42857142857142855,0.243801652892562,0.2448545067423705,0.34104046242774566,13000000
373,0.1386496248958044,0.6800000000000068,0.29166666666666674,0.24444444444444446,0.15384615384615385,0.3902439024390244,0.21232876712328766,0.18181818181818182,0.4402730375426621,0.7167630057803468,0.7181876606683804,0.7714285714285714,0.18181818181818182,0.24520936834634494,0.09248554913294799,25000000
374,0.009169213670464018,0.28000000000000114,0.7083333333333333,0.0044444444444444444,0.0,0.006097560975609756,0.0,0.0,0.0034129692832764505,0.008670520231213872,0.008676092544987146,0.0,0.004132231404958678,0.2455642299503194,0.0,500000
375,0.027507641011392057,0.5200000000000102,0.45833333333333326,0.26666666666666666,0.15384615384615385,0.3048780487804878,0.18493150684931506,0.18181818181818182,0.20136518771331058,0.615606936416185,0.6147172236503855,0.6285714285714286,0.34917355371900827,0.24591909155429384,0.10982658959537574,1500000
376,0.36093359266462904,0.28000000000000114,0.75,0.26222222222222225,0.3076923076923077,0.29268292682926833,0.273972602739726,0.36363636363636365,0.27303754266211605,0.3901734104046243,0.3897814910025707,0.39999999999999997,0.1590909090909091,0.2469836763662172,0.30057803468208094,10000000
377,0.07752153375937762,0.6000000000000085,0.375,0.45777777777777784,0.8076923076923077,0.27439024390243905,0.21232876712328766,0.5454545454545454,0.16040955631399317,0.7514450867052023,0.7509640102827763,0.7142857142857143,0.2644628099173554,0.24733853797019165,0.4450867052023122,14000000
378,0.33314809669352596,0.7200000000000131,0.25,0.7777777777777778,0.6538461538461539,0.7134146341463415,0.547945205479452,0.7272727272727273,0.32081911262798635,0.7832369942196532,0.7827763496143958,0.8571428571428571,0.49173553719008267,0.24769339957416608,0.3641618497109827,50000000
379,0.08307863295359823,0.5600000000000023,0.41666666666666674,0.68,0.7307692307692308,0.1951219512195122,0.21232876712328766,0.09090909090909091,0.11945392491467577,0.8121387283236995,0.8110539845758353,0.7999999999999999,0.35743801652892565,0.2498225691980128,0.3526011560693642,14000000
381,0.0001389274798555154,0.7200000000000131,0.29166666666666674,0.013333333333333334,0.0,0.054878048780487805,0.00684931506849315,0.0,0.09556313993174062,0.2630057803468208,0.262853470437018,0.3142857142857143,0.012396694214876033,0.25017743080198723,0.0,50000
382,0.08307863295359823,0.7200000000000131,0.29166666666666674,0.013333333333333334,0.0,0.054878048780487805,0.00684931506849315,0.0,0.09556313993174062,0.2630057803468208,0.262853470437018,0.3142857142857143,0.012396694214876033,0.25017743080198723,0.0,8000000
384,0.01639344262295082,0.6800000000000068,0.29166666666666674,0.17777777777777778,0.07692307692307693,0.24390243902439024,0.11643835616438356,0.0,0.11262798634812286,0.34104046242774566,0.3422236503856041,0.39999999999999997,0.1756198347107438,0.25195173882185945,0.09826589595375725,3000000
385,0.005279244234509586,0.6800000000000068,0.33333333333333326,0.022222222222222223,0.0,0.006097560975609756,0.03424657534246575,0.0,0.010238907849829351,0.03179190751445087,0.031169665809768637,0.02857142857142857,0.002066115702479339,0.2523066004258339,0.0,1000000
386,0.11642122811892193,0.7200000000000131,0.29166666666666674,0.34222222222222226,0.23076923076923078,0.4878048780487805,0.21232876712328766,0.18181818181818182,0.29692832764505117,0.6531791907514451,0.652956298200514,0.6285714285714286,0.4607438016528926,0.2530163236337828,0.15606936416184974,15000000
387,0.1386496248958044,0.7200000000000131,0.25,0.4311111111111111,0.38461538461538464,0.43902439024390244,0.3082191780821918,0.4545454545454546,0.3651877133105802,0.5260115606936416,0.5253856041131104,0.6571428571428571,0.1962809917355372,0.2537260468417317,0.31791907514450873,20000000
388,0.41650458460683526,0.6400000000000006,0.375,0.15555555555555556,0.23076923076923078,0.16463414634146342,0.08904109589041095,0.18181818181818182,0.13310580204778158,0.2630057803468208,0.2625321336760925,0.2571428571428571,0.1921487603305785,0.2540809084457062,0.38150289017341044,75000000
389,0.002500694637399278,0.9200000000000017,0.04166666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.005780346820809249,0.005141388174807198,0.0,0.002066115702479339,0.2544357700496806,0.0,500000
390,0.05529313698249514,0.7600000000000051,0.25,0.07111111111111111,0.038461538461538464,0.03048780487804878,0.00684931506849315,0.0,0.0034129692832764505,0.06358381502890174,0.06201799485861182,0.02857142857142857,0.047520661157024795,0.25479063165365506,0.26589595375722547,8000000
391,0.05529313698249514,0.7600000000000051,0.25,0.2088888888888889,0.11538461538461539,0.024390243902439025,0.0410958904109589,0.0,0.023890784982935155,0.23699421965317916,0.23746786632390746,0.2571428571428571,0.09710743801652894,0.25514549325762953,0.13872832369942198,8000000
392,0.005279244234509586,0.6800000000000068,0.29166666666666674,0.12444444444444444,0.038461538461538464,0.04878048780487805,0.02054794520547945,0.0,0.017064846416382253,0.1271676300578035,0.12660668380462725,0.11428571428571428,0.045454545454545456,0.2558552164655784,0.13294797687861273,1000000
393,0.013614893025840513,0.4000000000000057,0.625,0.017777777777777778,0.0,0.006097560975609756,0.02054794520547945,0.0,0.020477815699658702,0.03179190751445087,0.03149100257069408,0.0,0.008264462809917356,0.2576295244854507,0.0,600000
396,0.11086412892470132,0.7600000000000051,0.20833333333333337,0.1288888888888889,0.19230769230769232,0.25609756097560976,0.0958904109589041,0.36363636363636365,0.15017064846416384,0.32369942196531787,0.3232647814910026,0.34285714285714286,0.14669421487603307,0.25975869410929736,0.2601156069364162,18000000
397,0.11086412892470132,0.7600000000000051,0.20833333333333337,0.04888888888888889,0.038461538461538464,0.03048780487804878,0.00684931506849315,0.0,0.006825938566552901,0.020231213872832367,0.02056555269922879,0.02857142857142857,0.02066115702479339,0.2601135557132718,0.7976878612716763,18000000
402,0.08307863295359823,0.6800000000000068,0.29166666666666674,0.4177777777777778,0.34615384615384615,0.43902439024390244,0.1917808219178082,0.36363636363636365,0.19795221843003413,0.699421965317919,0.698586118251928,0.7714285714285714,0.3285123966942149,0.2650816181689141,0.2138728323699422,15000000
404,0.12753542650736316,0.6400000000000006,0.33333333333333326,0.017777777777777778,0.038461538461538464,0.012195121951219513,0.0273972602739726,0.09090909090909091,0.006825938566552901,0.06358381502890174,0.06298200514138817,0.05714285714285714,0.01859504132231405,0.2675656493967353,0.26589595375722547,9000000
405,0.12753542650736316,0.6400000000000006,0.33333333333333326,0.04,0.038461538461538464,0.024390243902439025,0.0273972602739726,0.0,0.013651877133105802,0.12427745664739884,0.1230719794344473,0.11428571428571428,0.03925619834710744,0.26792051100070974,0.13294797687861273,9000000
406,0.09697138093914977,0.6800000000000068,0.29166666666666674,0.2,0.19230769230769232,0.21341463414634146,0.1506849315068493,0.18181818181818182,0.4300341296928328,0.6618497109826589,0.6616323907455012,0.6571428571428571,0.1487603305785124,0.2686302342086586,0.1271676300578035,15000000
408,0.05529313698249514,0.6800000000000068,0.33333333333333326,0.0,0.0,0.012195121951219513,0.0,0.0,0.023890784982935155,0.06936416184971098,0.06812339331619537,0.05714285714285714,0.0,0.2707594038325053,0.0,8000000
409,0.004167824395665463,0.8400000000000034,0.125,0.008888888888888889,0.0,0.012195121951219513,0.0136986301369863,0.0,0.030716723549488054,0.028901734104046242,0.028920308483290486,0.0,0.002066115702479339,0.2718239886444287,0.0,800000
410,0.1386496248958044,0.480000000000004,0.5416666666666667,0.18666666666666668,0.23076923076923078,0.11585365853658537,0.136986301369863,0.18181818181818182,0.11945392491467577,0.4046242774566474,0.4055269922879177,0.39999999999999997,0.1115702479338843,0.2721788502484031,0.2485549132947977,12000000
411,0.16643512086690748,0.7600000000000051,0.25,0.13777777777777778,0.11538461538461539,0.09146341463414634,0.13013698630136986,0.2727272727272727,0.43686006825938567,0.8121387283236995,0.8133033419023136,0.8857142857142857,0.026859504132231406,0.27253371185237757,0.06358381502890174,30000000
413,0.08307863295359823,0.960000000000008,0.0,0.13777777777777778,0.15384615384615385,0.22560975609756098,0.10273972602739725,0.09090909090909091,0.1945392491467577,0.35260115606936415,0.3528277634961439,0.3142857142857143,0.16735537190082644,0.27324343506032645,0.19075144508670522,15000000
415,0.013614893025840513,0.8800000000000097,0.125,0.2577777777777778,0.15384615384615385,0.17073170731707318,0.19863013698630136,0.18181818181818182,0.27986348122866894,0.36705202312138724,0.36632390745501286,0.37142857142857144,0.16735537190082644,0.27430801987224984,0.13872832369942198,2500000
416,0.044178938594053904,0.7200000000000131,0.29166666666666674,0.022222222222222223,0.0,0.012195121951219513,0.0,0.0,0.051194539249146756,0.18786127167630057,0.18830334190231363,0.14285714285714285,0.022727272727272728,0.2750177430801987,0.0,8000000
418,0.02195054181717144,0.36000000000001364,0.625,0.19111111111111112,0.2692307692307693,0.08536585365853659,0.136986301369863,0.2727272727272727,0.15017064846416384,0.3901734104046243,0.3894601542416452,0.42857142857142855,0.121900826446281,0.2764371894960965,0.30057803468208094,900000
419,0.03584328980272298,0.5200000000000102,0.5,0.6311111111111111,0.6538461538461539,0.18902439024390244,0.3287671232876712,0.4545454545454546,0.17406143344709898,0.8352601156069364,0.8345115681233932,0.8857142857142857,0.4194214876033058,0.27750177430801987,0.34104046242774566,6500000
420,0.09419283134203947,0.5200000000000102,0.45833333333333326,0.04888888888888889,0.0,0.07926829268292683,0.02054794520547945,0.0,0.14334470989761092,0.338150289017341,0.33676092544987146,0.3142857142857143,0.045454545454545456,0.27785663591199433,0.0,4000000
421,0.09419283134203947,0.5200000000000102,0.45833333333333326,0.06222222222222222,0.0,0.07317073170731708,0.04794520547945205,0.0,0.13651877133105803,0.22254335260115607,0.2210796915167095,0.2571428571428571,0.06818181818181818,0.27821149751596874,0.0,4000000
422,0.004723534315087524,0.20000000000000284,0.7916666666666667,0.017777777777777778,0.038461538461538464,0.012195121951219513,0.02054794520547945,0.09090909090909091,0.027303754266211604,0.03757225433526012,0.03598971722365038,0.0,0.024793388429752067,0.2789212207239177,0.46242774566473993,300000
423,0.09974993053626008,0.480000000000004,0.5416666666666667,0.035555555555555556,0.038461538461538464,0.08536585365853659,0.0273972602739726,0.0,0.18088737201365188,0.2630057803468208,0.26413881748071977,0.2571428571428571,0.05165289256198347,0.27963094393186655,0.06358381502890174,5000000
424,0.06640733537093638,0.8800000000000097,0.08333333333333337,0.02666666666666667,0.0,0.012195121951219513,0.0,0.0,0.013651877133105802,0.03468208092485549,0.03470437017994858,0.0,0.022727272727272728,0.2806955287437899,0.0,12000000
425,0.05529313698249514,0.7200000000000131,0.25,0.17333333333333334,0.07692307692307693,0.054878048780487805,0.07534246575342465,0.09090909090909091,0.06143344709897611,0.407514450867052,0.40681233933161953,0.3142857142857143,0.12809917355371903,0.2814052519517388,0.0809248554913295,5000000
426,0.6110030564045569,0.480000000000004,0.5,0.5333333333333333,0.6538461538461539,0.32926829268292684,0.4657534246575342,0.5454545454545454,0.2354948805460751,0.5289017341040463,0.5292416452442159,0.5714285714285714,0.20867768595041322,0.2821149751596877,0.41040462427745666,30000000
429,0.11086412892470132,0.7200000000000131,0.25,0.1822222222222222,0.07692307692307693,0.18902439024390244,0.15753424657534246,0.09090909090909091,0.2764505119453925,0.6271676300578034,0.6282133676092544,0.6285714285714286,0.09917355371900827,0.28459900638750885,0.05202312138728324,20000000
431,0.03862183939983329,0.8800000000000097,0.125,0.05777777777777778,0.0,0.15853658536585366,0.0273972602739726,0.0,0.04436860068259386,0.18208092485549132,0.18187660668380462,0.14285714285714285,0.08057851239669422,0.2853087295954578,0.0,7000000
432,0.16643512086690748,0.6000000000000085,0.375,0.10222222222222221,0.11538461538461539,0.11585365853658537,0.0958904109589041,0.18181818181818182,0.3037542662116041,0.7283236994219653,0.7294344473007711,0.7142857142857143,0.08884297520661158,0.28566359119943224,0.06936416184971099,8000000
433,0.008057793831619895,0.8400000000000034,0.125,0.03111111111111111,0.0,0.04878048780487805,0.0273972602739726,0.0,0.023890784982935155,0.07803468208092486,0.07712082262210795,0.05714285714285714,0.045454545454545456,0.28601845280340665,0.0,1500000
435,0.04973603778827452,0.6800000000000068,0.33333333333333326,0.11555555555555556,0.11538461538461539,0.22560975609756098,0.0821917808219178,0.2727272727272727,0.12969283276450513,0.2774566473988439,0.2769922879177378,0.2571428571428571,0.13636363636363635,0.28743789921930446,0.17919075144508673,7500000
436,0.027507641011392057,0.3200000000000074,0.6666666666666667,0.17777777777777778,0.07692307692307693,0.07926829268292683,0.10273972602739725,0.18181818181818182,0.2491467576791809,0.4826589595375722,0.4832904884318766,0.42857142857142855,0.06404958677685951,0.2877927608232789,0.06936416184971099,800000
438,0.0013892747985551543,0.8400000000000034,0.125,0.0,0.0,0.006097560975609756,0.0,0.0,0.0,0.005780346820809249,0.006105398457583547,0.0,0.002066115702479339,0.2885024840312278,0.0,300000
439,0.1386496248958044,0.8400000000000034,0.16666666666666674,0.07111111111111111,0.038461538461538464,0.07317073170731708,0.06164383561643835,0.09090909090909091,0.027303754266211604,0.13583815028901736,0.1365681233933162,0.14285714285714285,0.05785123966942149,0.28885734563520227,0.12138728323699423,25000000
440,0.03584328980272298,0.6000000000000085,0.41666666666666674,0.03111111111111111,0.0,0.042682926829268296,0.0136986301369863,0.0,0.013651877133105802,0.08092485549132947,0.080012853470437,0.05714285714285714,0.03925619834710744,0.28921220723917673,0.0,3500000
441,0.19422061683801056,0.8800000000000097,0.125,0.23111111111111113,0.11538461538461539,0.29268292682926833,0.22602739726027396,0.18181818181818182,0.4334470989761092,0.5028901734104045,0.502892030848329,0.5142857142857142,0.25619834710743805,0.2899219304471256,0.09826589595375725,35000000
443,0.060850236176715755,0.44000000000001194,0.5416666666666667,0.0,0.0,0.006097560975609756,0.0,0.0,0.006825938566552901,0.03757225433526012,0.03598971722365038,0.02857142857142857,0.002066115702479339,0.29063165365507454,0.0,9000000
445,0.08307863295359823,0.5200000000000102,0.45833333333333326,0.21333333333333335,0.038461538461538464,0.29268292682926833,0.14383561643835616,0.09090909090909091,0.16040955631399317,0.6473988439306357,0.6478149100257069,0.7142857142857143,0.19008264462809918,0.29240596167494676,0.023121387283236997,12000000
448,0.12197832731314255,0.6400000000000006,0.375,0.46222222222222226,0.5384615384615385,0.11585365853658537,0.2191780821917808,0.18181818181818182,0.16040955631399317,0.5635838150289018,0.5642673521850899,0.5428571428571428,0.29545454545454547,0.2934705464868701,0.4161849710982659,22000000
449,0.22200611280911367,0.6400000000000006,0.33333333333333326,0.36888888888888893,0.3076923076923077,0.07317073170731708,0.03424657534246575,0.0,0.030716723549488054,0.5028901734104045,0.5019280205655526,0.45714285714285713,0.13429752066115702,0.29418026969481903,0.26589595375722547,15000000
450,0.05529313698249514,0.480000000000004,0.5416666666666667,0.3288888888888889,0.23076923076923078,0.15853658536585366,0.26712328767123283,0.18181818181818182,0.515358361774744,0.8526011560693642,0.8518637532133675,0.8571428571428571,0.11776859504132231,0.29453513129879344,0.11560693641618498,6500000
451,0.01917199222006113,0.8800000000000097,0.08333333333333337,0.11111111111111112,0.11538461538461539,0.03658536585365854,0.14383561643835616,0.2727272727272727,0.17747440273037543,0.407514450867052,0.4074550128534704,0.45714285714285713,0.03925619834710744,0.2948899929027679,0.12138728323699423,3500000
452,0.5554320644623507,0.44000000000001194,0.5833333333333333,0.34222222222222226,0.3076923076923077,0.11585365853658537,0.2602739726027397,0.6363636363636364,0.4880546075085324,0.5751445086705201,0.5745501285347043,0.6285714285714286,0.11570247933884298,0.29524485450674237,0.23121387283236997,25000000
453,0.027507641011392057,0.480000000000004,0.5416666666666667,0.017777777777777778,0.038461538461538464,0.01829268292682927,0.0136986301369863,0.09090909090909091,0.10238907849829351,0.1791907514450867,0.17802056555269924,0.19999999999999998,0.01652892561983471,0.29595457771469125,0.09248554913294799,2000000
454,0.027507641011392057,0.480000000000004,0.5416666666666667,0.10666666666666667,0.11538461538461539,0.006097560975609756,0.0273972602739726,0.0,0.12627986348122866,0.25144508670520227,0.25032133676092544,0.2571428571428571,0.012396694214876033,0.2963094393186657,0.2023121387283237,2000000
455,0.01917199222006113,0.7600000000000051,0.20833333333333337,0.04888888888888889,0.0,0.01829268292682927,0.0547945205479452,0.0,0.10921501706484642,0.19653179190751444,0.19633676092544985,0.17142857142857143,0.014462809917355372,0.2977288857345635,0.0,3500000
456,0.03306474020561267,0.6000000000000085,0.375,0.11555555555555556,0.15384615384615385,0.10365853658536586,0.136986301369863,0.18181818181818182,0.20136518771331058,0.34104046242774566,0.33997429305912596,0.34285714285714286,0.10537190082644629,0.2991483321504613,0.1965317919075145,6000000
457,0.16643512086690748,0.6800000000000068,0.29166666666666674,0.39111111111111113,0.42307692307692313,0.38414634146341464,0.26712328767123283,0.2727272727272727,0.37883959044368604,0.7601156069364162,0.7599614395886889,0.7714285714285714,0.21487603305785125,0.2995031937544358,0.21965317919075147,30000000
459,0.002500694637399278,0.480000000000004,0.5,0.11111111111111112,0.038461538461538464,0.07317073170731708,0.13013698630136986,0.09090909090909091,0.4812286689419795,0.7861271676300577,0.7853470437017994,0.7999999999999999,0.0743801652892562,0.301277501774308,0.023121387283236997,500000
460,0.0019449847179772162,0.480000000000004,0.5,0.11111111111111112,0.038461538461538464,0.07317073170731708,0.13013698630136986,0.09090909090909091,0.4812286689419795,0.7861271676300577,0.7853470437017994,0.7999999999999999,0.0743801652892562,0.301277501774308,0.023121387283236997,300000
461,0.3887190886357321,0.480000000000004,0.5,0.11111111111111112,0.038461538461538464,0.07317073170731708,0.13013698630136986,0.09090909090909091,0.4812286689419795,0.7861271676300577,0.7853470437017994,0.7999999999999999,0.0743801652892562,0.301277501774308,0.023121387283236997,45000000
462,0.002222839677688247,0.480000000000004,0.5,0.11111111111111112,0.038461538461538464,0.07317073170731708,0.13013698630136986,0.09090909090909091,0.4812286689419795,0.7861271676300577,0.7853470437017994,0.7999999999999999,0.0743801652892562,0.301277501774308,0.023121387283236997,250000
463,0.11086412892470132,0.8000000000000114,0.20833333333333337,0.12000000000000001,0.19230769230769232,0.1402439024390244,0.08904109589041095,0.2727272727272727,0.15699658703071673,0.4595375722543353,0.4595115681233933,0.45714285714285713,0.1012396694214876,0.3030518097941803,0.17919075144508673,20000000
464,0.08307863295359823,0.6800000000000068,0.29166666666666674,0.14666666666666667,0.15384615384615385,0.31097560975609756,0.11643835616438356,0.2727272727272727,0.15699658703071673,0.2890173410404624,0.28952442159383035,0.2857142857142857,0.09297520661157024,0.30376153300212916,0.23121387283236997,8000000
465,0.08307863295359823,0.6800000000000068,0.29166666666666674,0.022222222222222223,0.038461538461538464,0.08536585365853659,0.02054794520547945,0.09090909090909091,0.08191126279863481,0.0953757225433526,0.0960796915167095,0.08571428571428572,0.03305785123966942,0.3041163946061036,0.17341040462427745,8000000
