,Rk,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,market_value_in_eur,highest_market_value_in_eur,Pos_FW,Pos_FWMF,Pos_MF,Pos_MFFW
364,0.2963125548726953,0.5833333333333333,0.14705882352941174,0.05714285714285714,0.04305912596401028,0.04335260115606936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01829268292682927,0.05460750853242321,0.002066115702479339,0.0,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,0.006134969325153374,0.0,0.006134969325153374,4000000.0,0.09419283134203947,0.0,0.0,0.0,1.0
365,0.29719051799824403,0.41666666666666674,0.9117647058823529,0.8857142857142857,0.8817480719794344,0.8815028901734104,0.2631578947368421,0.7272727272727273,0.5,0.058823529411764705,1.0,0.8,0.5,0.0,0.3041237113402062,0.1728395061728395,0.5205479452054794,0.46222222222222226,0.2378048780487805,0.9897610921501706,0.2024793388429752,0.11594202898550726,0.15028901734104047,0.2485549132947977,0.02173913043478261,0.17341040462427745,0.14285714285714288,0.15337423312883436,0.26993865030674846,0.06428571428571428,0.20858895705521474,9000000.0,0.04973603778827452,0.0,0.0,1.0,0.0
366,0.2976294995610184,0.45833333333333326,0.5294117647058824,0.19999999999999998,0.22236503856041132,0.22254335260115607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257733,0.00617283950617284,0.03424657534246575,0.022222222222222223,0.006097560975609756,0.05802047781569966,0.004132231404958678,0.0,0.0,0.0,0.0,0.0,0.0071428571428571435,0.03680981595092025,0.04294478527607362,0.0071428571428571435,0.04294478527607362,17000000.0,0.17754931925534873,0.0,0.0,1.0,0.0
367,0.29806848112379275,0.45833333333333326,0.08823529411764705,0.05714285714285714,0.06844473007712082,0.06936416184971098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03608247422680413,0.043209876543209874,0.0,0.03111111111111111,0.006097560975609756,0.020477815699658702,0.006198347107438017,0.0,0.0,0.0,0.0,0.0,0.19285714285714287,0.012269938650306749,0.17791411042944785,0.19285714285714287,0.17791411042944785,17000000.0,0.17754931925534873,0.0,0.0,1.0,0.0
368,0.29850746268656714,0.33333333333333326,0.5,0.17142857142857143,0.2249357326478149,0.2254335260115607,0.10526315789473684,0.18181818181818182,0.15384615384615385,0.11764705882352941,0.0,0.0,0.25,0.0,0.09278350515463918,0.11111111111111112,0.0410958904109589,0.10666666666666667,0.1402439024390244,0.05460750853242321,0.12603305785123967,0.1884057971014493,0.15028901734104047,0.2947976878612717,0.1884057971014493,0.2947976878612717,0.16428571428571428,0.04294478527607362,0.1901840490797546,0.16428571428571428,0.1901840490797546,10000000.0,0.09419283134203947,0.0,0.0,1.0,0.0
370,0.3015803336259877,0.45833333333333326,0.7352941176470588,0.5428571428571428,0.5096401028277634,0.508670520231214,0.3157894736842105,0.09090909090909091,0.2692307692307693,0.3529411764705882,0.0,0.2,0.25,0.0,0.365979381443299,0.39506172839506176,0.1095890410958904,0.35555555555555557,0.12804878048780488,0.09215017064846416,0.2272727272727273,0.24637681159420297,0.034682080924855495,0.23121387283236997,0.24637681159420297,0.23121387283236997,0.28571428571428575,0.05521472392638037,0.3067484662576687,0.2571428571428571,0.27607361963190186,6000000.0,0.03306474020561267,0.0,0.0,0.0,1.0
371,0.3024582967515364,0.625,0.38235294117647056,0.17142857142857143,0.15552699228791775,0.15606936416184972,0.05263157894736842,0.0,0.038461538461538464,0.058823529411764705,0.0,0.0,0.25,0.0,0.06701030927835053,0.08024691358024692,0.0273972602739726,0.07555555555555556,0.024390243902439025,0.013651877133105802,0.03305785123966942,0.13768115942028988,0.0,0.10982658959537574,0.13768115942028988,0.10982658959537574,0.17857142857142858,0.04294478527607362,0.19631901840490798,0.17857142857142858,0.19631901840490798,1500000.0,0.09419283134203947,0.0,0.0,1.0,0.0
372,0.3028972783143108,0.5,0.4411764705882353,0.42857142857142855,0.38881748071979433,0.3901734104046243,0.10526315789473684,0.5454545454545454,0.3076923076923077,0.11764705882352941,0.0,0.0,0.08333333333333333,0.0,0.26288659793814434,0.3148148148148148,0.3013698630136986,0.4222222222222222,0.43902439024390244,0.27986348122866894,0.243801652892562,0.10869565217391305,0.2601156069364162,0.34104046242774566,0.10869565217391305,0.34104046242774566,0.27142857142857146,0.20245398773006137,0.42944785276073616,0.27142857142857146,0.42944785276073616,13000000.0,0.1386496248958044,0.0,1.0,0.0,0.0
373,0.3033362598770851,0.29166666666666674,0.8529411764705882,0.7714285714285714,0.7181876606683804,0.7167630057803468,0.10526315789473684,0.18181818181818182,0.15384615384615385,0.11764705882352941,0.0,0.0,0.41666666666666663,1.0,0.11855670103092783,0.1419753086419753,0.21232876712328766,0.24444444444444446,0.3902439024390244,0.4402730375426621,0.18181818181818182,0.05797101449275363,0.04624277456647399,0.09248554913294799,0.05797101449275363,0.09248554913294799,0.06428571428571428,0.07975460122699386,0.13496932515337423,0.06428571428571428,0.13496932515337423,25000000.0,0.1386496248958044,1.0,0.0,0.0,0.0
374,0.3037752414398595,0.7083333333333333,0.029411764705882353,0.0,0.008676092544987146,0.008670520231213872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257733,0.00617283950617284,0.0,0.0044444444444444444,0.006097560975609756,0.0034129692832764505,0.004132231404958678,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.17177914110429449,0.2,0.17177914110429449,500000.0,0.009169213670464018,0.0,0.0,1.0,0.0
375,0.30421422300263384,0.45833333333333326,0.9705882352941176,0.6285714285714286,0.6147172236503855,0.615606936416185,0.10526315789473684,0.18181818181818182,0.15384615384615385,0.11764705882352941,0.0,0.0,0.41666666666666663,0.0,0.17010309278350516,0.2037037037037037,0.18493150684931506,0.26666666666666666,0.3048780487804878,0.20136518771331058,0.34917355371900827,0.06521739130434784,0.05202312138728324,0.10982658959537574,0.06521739130434784,0.10982658959537574,0.10714285714285714,0.07975460122699386,0.17177914110429449,0.10714285714285714,0.17177914110429449,1500000.0,0.027507641011392057,0.0,0.0,1.0,0.0
376,0.30553116769095695,0.75,0.6176470588235294,0.39999999999999997,0.3897814910025707,0.3901734104046243,0.21052631578947367,0.36363636363636365,0.3076923076923077,0.1764705882352941,0.25,0.2,0.08333333333333333,1.0,0.1391752577319588,0.11728395061728396,0.273972602739726,0.26222222222222225,0.29268292682926833,0.27303754266211605,0.1590909090909091,0.2173913043478261,0.17341040462427745,0.34104046242774566,0.15942028985507248,0.30057803468208094,0.14285714285714288,0.17791411042944785,0.3006134969325153,0.1,0.26993865030674846,10000000.0,0.36093359266462904,0.0,0.0,1.0,0.0
377,0.30597014925373134,0.375,0.8823529411764706,0.7142857142857143,0.7509640102827763,0.7514450867052023,0.7894736842105263,0.5454545454545454,0.8076923076923077,0.8235294117647058,0.25,0.2,0.25,0.0,0.4123711340206186,0.4444444444444445,0.21232876712328766,0.45777777777777784,0.27439024390243905,0.16040955631399317,0.2644628099173554,0.4202898550724638,0.13294797687861273,0.4682080924855492,0.39130434782608703,0.4450867052023122,0.22142857142857142,0.0736196319018405,0.26380368098159507,0.2,0.245398773006135,14000000.0,0.07752153375937762,0.0,1.0,0.0,0.0
378,0.30640913081650567,0.25,0.8529411764705882,0.8571428571428571,0.7827763496143958,0.7832369942196532,0.47368421052631576,0.7272727272727273,0.6538461538461539,0.5294117647058824,0.0,0.2,0.25,0.0,0.5309278350515465,0.5864197530864198,0.547945205479452,0.7777777777777778,0.7134146341463415,0.32081911262798635,0.49173553719008267,0.23913043478260873,0.17341040462427745,0.3641618497109827,0.23913043478260873,0.3641618497109827,0.27142857142857146,0.18404907975460122,0.4171779141104295,0.25,0.39877300613496935,50000000.0,0.33314809669352596,0.0,1.0,0.0,0.0
379,0.3090430201931519,0.41666666666666674,0.9411764705882353,0.7999999999999999,0.8110539845758353,0.8121387283236995,0.9473684210526315,0.09090909090909091,0.7307692307692308,0.9411764705882353,0.5,0.6000000000000001,0.3333333333333333,1.0,0.7577319587628866,0.7592592592592593,0.21232876712328766,0.68,0.1951219512195122,0.11945392491467577,0.35743801652892565,0.46376811594202905,0.023121387283236997,0.393063583815029,0.41304347826086957,0.3526011560693642,0.3785714285714286,0.06748466257668712,0.38650306748466257,0.3142857142857143,0.33742331288343563,14000000.0,0.08307863295359823,1.0,0.0,0.0,0.0
